#,year_fund,month_fund,dealership_id,counts,engagement
12512,2020,8,18664,1,E1
12513,2020,8,1617,1,E1
12514,2020,8,13151,1,E1
12515,2020,8,4437,1,E1
12516,2020,8,7934,1,E1
12517,2020,8,2014,1,E1
12518,2020,8,17392,1,E1
12519,2020,8,106,1,E1
12520,2020,8,3559,1,E1
12521,2020,8,2903,1,E1
12522,2020,8,2707,1,E1
12523,2020,8,1239,1,E1
12524,2020,8,2750,1,E1
12525,2020,8,683,1,E1
12526,2020,8,3635,1,E1
12527,2020,8,6447,1,E1
12528,2020,8,3435,1,E1
12529,2020,8,554,1,E1
12530,2020,8,5103,1,E1
12531,2020,8,8010,1,E1
12532,2020,8,1983,1,E1
12533,2020,8,19393,1,E1
12534,2020,8,4256,1,E1
12535,2020,8,6983,1,E1
12536,2020,8,4721,1,E1
12537,2020,8,1424,1,E1
12538,2020,8,2037,1,E1
12539,2020,8,1436,1,E1
12540,2020,8,13231,1,E1
12541,2020,8,15105,1,E1
12542,2020,8,2200,1,E1
12543,2020,8,738,1,E1
12544,2020,8,1566,1,E1
12545,2020,8,4742,1,E1
12546,2020,8,7885,1,E1
12547,2020,8,4148,1,E1
12548,2020,8,2561,1,E1
12549,2020,8,6952,1,E1
12550,2020,8,12382,1,E1
12551,2020,8,18824,1,E1
12552,2020,8,8509,1,E1
12553,2020,8,18822,1,E1
12554,2020,8,15011,1,E1
12555,2020,8,13157,1,E1
12556,2020,8,3697,1,E1
12557,2020,8,8364,1,E1
12558,2020,8,19202,1,E1
12559,2020,8,4199,1,E1
12560,2020,8,6923,1,E1
12561,2020,8,4176,1,E1
12562,2020,8,5104,1,E1
12563,2020,8,2063,1,E1
12564,2020,8,3187,1,E1
12565,2020,8,19415,1,E1
12566,2020,8,1303,1,E1
12567,2020,8,2936,1,E1
12568,2020,8,2324,1,E1
12569,2020,8,813,1,E1
12570,2020,8,949,1,E1
12571,2020,8,2354,1,E1
12572,2020,8,13633,1,E1
12573,2020,8,4363,1,E1
12574,2020,8,2012,1,E1
12575,2020,8,19432,1,E1
12576,2020,8,2564,1,E1
12577,2020,8,1647,1,E1
12578,2020,8,6985,1,E1
12579,2020,8,4237,1,E1
12580,2020,8,2606,1,E1
12581,2020,8,5690,1,E1
12582,2020,8,6031,1,E1
12583,2020,8,3532,1,E1
12584,2020,8,5788,1,E1
12585,2020,8,5323,1,E1
12586,2020,8,3247,1,E1
12587,2020,8,6072,1,E1
12588,2020,8,6016,1,E1
12589,2020,8,1354,1,E1
12590,2020,8,5688,1,E1
12591,2020,8,11581,1,E1
12592,2020,8,5280,1,E1
12593,2020,8,206,1,E1
12594,2020,8,2730,1,E1
12595,2020,8,3182,1,E1
12596,2020,8,5065,1,E1
12597,2020,8,5040,1,E1
12598,2020,8,3907,1,E1
12599,2020,8,6589,1,E1
12600,2020,8,4033,1,E1
12601,2020,8,3375,1,E1
12602,2020,8,887,1,E1
12603,2020,8,19193,1,E1
12604,2020,8,2482,1,E1
12605,2020,8,714,1,E1
12606,2020,8,6907,1,E1
12607,2020,8,4831,1,E1
12608,2020,8,11727,1,E1
12609,2020,8,7851,1,E1
12610,2020,8,549,1,E1
12611,2020,8,2506,1,E1
12612,2020,8,719,1,E1
12613,2020,8,5587,1,E1
12614,2020,8,16878,1,E1
12615,2020,8,13299,1,E1
12616,2020,8,19426,1,E1
12617,2020,8,5568,1,E1
12618,2020,8,6312,1,E1
12619,2020,8,1121,1,E1
12620,2020,8,14767,1,E1
12621,2020,8,3900,1,E1
12622,2020,8,19633,1,E1
12623,2020,8,59,1,E1
12624,2020,8,740,1,E1
12625,2020,8,993,1,E1
12626,2020,8,8343,1,E1
12627,2020,8,6472,1,E1
12628,2020,8,1764,1,E1
12629,2020,8,5752,1,E1
12630,2020,8,3277,1,E1
12631,2020,8,748,1,E1
12632,2020,8,1115,1,E1
12633,2020,8,11942,1,E1
12634,2020,8,1496,1,E1
12635,2020,8,3483,1,E1
12636,2020,8,14052,1,E1
12637,2020,8,5992,1,E1
12638,2020,8,18913,1,E1
12639,2020,8,5744,1,E1
12640,2020,8,8576,1,E1
12641,2020,8,16177,1,E1
12642,2020,8,6689,1,E1
12643,2020,8,4196,1,E1
12644,2020,8,1997,1,E1
12645,2020,8,5244,1,E1
12646,2020,8,4216,1,E1
12647,2020,8,4563,1,E1
12648,2020,8,3107,1,E1
12649,2020,8,9122,1,E1
12650,2020,8,6571,1,E1
12651,2020,8,8838,1,E1
12652,2020,8,6414,1,E1
12653,2020,8,4180,1,E1
12654,2020,8,2112,1,E1
12655,2020,8,1805,1,E1
12656,2020,8,2280,1,E1
12657,2020,8,1269,1,E1
12658,2020,8,366,1,E1
12659,2020,8,143,1,E1
12660,2020,8,3784,1,E1
12661,2020,8,2411,1,E1
12662,2020,8,5585,1,E1
12663,2020,8,1451,1,E1
12664,2020,8,2035,1,E1
12665,2020,8,1397,1,E1
12666,2020,8,680,1,E1
12667,2020,8,3507,1,E1
12668,2020,8,378,1,E1
12669,2020,8,1276,1,E1
12670,2020,8,3602,1,E1
12671,2020,8,4326,1,E1
12672,2020,8,3499,1,E1
12673,2020,8,1182,1,E1
12674,2020,8,577,1,E1
12675,2020,8,3685,1,E1
12676,2020,8,8121,1,E1
12677,2020,8,1911,1,E1
12678,2020,8,5291,1,E1
12679,2020,8,30,1,E1
12680,2020,7,3673,48,E10
12681,2020,7,178,41,E10
12682,2020,7,3985,28,E10
12683,2020,7,838,26,E10
12684,2020,7,1470,23,E10
12685,2020,7,717,23,E10
12686,2020,7,1668,22,E10
12687,2020,7,3501,21,E10
12688,2020,7,816,21,E10
12689,2020,7,1930,20,E10
12690,2020,7,759,19,E10
12691,2020,7,1263,19,E10
12692,2020,7,83,19,E10
12693,2020,7,115,18,E10
12694,2020,7,1145,18,E10
12695,2020,7,986,17,E10
12696,2020,7,4267,17,E10
12697,2020,7,619,17,E10
12698,2020,7,1731,17,E10
12699,2020,7,2623,17,E10
12700,2020,7,18,16,E10
12701,2020,7,3090,16,E10
12702,2020,7,1901,16,E10
12703,2020,7,1973,15,E10
12704,2020,7,170,15,E10
12705,2020,7,4449,13,E10
12706,2020,7,3596,13,E10
12707,2020,7,2937,13,E10
12708,2020,7,3893,12,E10
12709,2020,7,987,12,E10
12710,2020,7,7868,12,E10
12711,2020,7,4409,12,E10
12712,2020,7,2585,12,E10
12713,2020,7,1954,12,E10
12714,2020,7,3836,11,E10
12715,2020,7,4327,11,E10
12716,2020,7,1099,11,E10
12717,2020,7,1088,11,E10
12718,2020,7,6660,11,E10
12719,2020,7,1333,11,E10
12720,2020,7,969,11,E10
12721,2020,7,27,10,E10
12722,2020,7,2610,10,E10
12723,2020,7,7980,10,E10
12724,2020,7,4272,10,E10
12725,2020,7,3569,10,E10
12726,2020,7,1497,10,E10
12727,2020,7,1667,10,E10
12728,2020,7,2558,10,E10
12729,2020,7,3249,10,E10
12730,2020,7,13,10,E10
12731,2020,7,3537,9,E5
12732,2020,7,3796,9,E5
12733,2020,7,18768,9,E5
12734,2020,7,854,9,E5
12735,2020,7,3431,9,E5
12736,2020,7,38,9,E5
12737,2020,7,3538,9,E5
12738,2020,7,1860,9,E5
12739,2020,7,362,9,E5
12740,2020,7,1035,9,E5
12741,2020,7,4255,9,E5
12742,2020,7,,9,E5
12743,2020,7,1903,8,E5
12744,2020,7,1024,8,E5
12745,2020,7,1172,8,E5
12746,2020,7,749,8,E5
12747,2020,7,1057,8,E5
12748,2020,7,5619,8,E5
12749,2020,7,5066,8,E5
12750,2020,7,4343,8,E5
12751,2020,7,1126,8,E5
12752,2020,7,859,7,E5
12753,2020,7,2090,7,E5
12754,2020,7,14,7,E5
12755,2020,7,4182,7,E5
12756,2020,7,1808,7,E5
12757,2020,7,1670,7,E5
12758,2020,7,23,7,E5
12759,2020,7,187,7,E5
12760,2020,7,3314,7,E5
12761,2020,7,707,7,E5
12762,2020,7,4706,7,E5
12763,2020,7,1630,7,E5
12764,2020,7,19276,7,E5
12765,2020,7,3056,7,E5
12766,2020,7,34,7,E5
12767,2020,7,1013,7,E5
12768,2020,7,5462,7,E5
12769,2020,7,3713,7,E5
12770,2020,7,3416,7,E5
12771,2020,7,2429,6,E5
12772,2020,7,189,6,E5
12773,2020,7,4950,6,E5
12774,2020,7,4,6,E5
12775,2020,7,939,6,E5
12776,2020,7,3346,6,E5
12777,2020,7,3777,6,E5
12778,2020,7,2,6,E5
12779,2020,7,3530,6,E5
12780,2020,7,1384,6,E5
12781,2020,7,4290,6,E5
12782,2020,7,167,6,E5
12783,2020,7,2077,6,E5
12784,2020,7,7979,6,E5
12785,2020,7,5481,6,E5
12786,2020,7,1735,6,E5
12787,2020,7,3313,6,E5
12788,2020,7,2862,6,E5
12789,2020,7,3227,6,E5
12790,2020,7,2698,6,E5
12791,2020,7,2186,6,E5
12792,2020,7,3187,6,E5
12793,2020,7,2425,6,E5
12794,2020,7,3975,6,E5
12795,2020,7,3210,6,E5
12796,2020,7,3141,6,E5
12797,2020,7,4065,6,E5
12798,2020,7,8021,5,E5
12799,2020,7,2935,5,E5
12800,2020,7,771,5,E5
12801,2020,7,3855,5,E5
12802,2020,7,5889,5,E5
12803,2020,7,495,5,E5
12804,2020,7,8509,5,E5
12805,2020,7,51,5,E5
12806,2020,7,360,5,E5
12807,2020,7,8008,5,E5
12808,2020,7,4038,5,E5
12809,2020,7,4880,5,E5
12810,2020,7,8002,5,E5
12811,2020,7,6761,5,E5
12812,2020,7,10,5,E5
12813,2020,7,12905,5,E5
12814,2020,7,3007,5,E5
12815,2020,7,355,5,E5
12816,2020,7,3786,5,E5
12817,2020,7,1496,5,E5
12818,2020,7,2651,5,E5
12819,2020,7,719,5,E5
12820,2020,7,3027,5,E5
12821,2020,7,4893,5,E5
12822,2020,7,729,5,E5
12823,2020,7,1879,5,E5
12824,2020,7,1749,5,E5
12825,2020,7,1203,5,E5
12826,2020,7,86,5,E5
12827,2020,7,1214,5,E5
12828,2020,7,1732,5,E5
12829,2020,7,1112,5,E5
12830,2020,7,8140,4,E2
12831,2020,7,416,4,E2
12832,2020,7,2344,4,E2
12833,2020,7,7921,4,E2
12834,2020,7,4178,4,E2
12835,2020,7,5761,4,E2
12836,2020,7,1307,4,E2
12837,2020,7,1547,4,E2
12838,2020,7,3405,4,E2
12839,2020,7,1501,4,E2
12840,2020,7,4085,4,E2
12841,2020,7,1871,4,E2
12842,2020,7,2800,4,E2
12843,2020,7,3301,4,E2
12844,2020,7,19892,4,E2
12845,2020,7,4194,4,E2
12846,2020,7,112,4,E2
12847,2020,7,1638,4,E2
12848,2020,7,45,4,E2
12849,2020,7,4417,4,E2
12850,2020,7,1324,4,E2
12851,2020,7,1884,4,E2
12852,2020,7,1576,4,E2
12853,2020,7,3324,4,E2
12854,2020,7,3779,4,E2
12855,2020,7,5491,4,E2
12856,2020,7,4238,4,E2
12857,2020,7,3108,4,E2
12858,2020,7,2955,4,E2
12859,2020,7,3204,4,E2
12860,2020,7,6472,4,E2
12861,2020,7,18711,4,E2
12862,2020,7,176,4,E2
12863,2020,7,2242,4,E2
12864,2020,7,2477,4,E2
12865,2020,7,13157,4,E2
12866,2020,7,2570,4,E2
12867,2020,7,4098,4,E2
12868,2020,7,567,4,E2
12869,2020,7,18644,4,E2
12870,2020,7,78,4,E2
12871,2020,7,4034,4,E2
12872,2020,7,467,4,E2
12873,2020,7,1292,4,E2
12874,2020,7,3930,4,E2
12875,2020,7,4547,4,E2
12876,2020,7,2606,4,E2
12877,2020,7,1763,4,E2
12878,2020,7,2923,4,E2
12879,2020,7,680,4,E2
12880,2020,7,6160,4,E2
12881,2020,7,5879,4,E2
12882,2020,7,2482,4,E2
12883,2020,7,5621,4,E2
12884,2020,7,1327,4,E2
12885,2020,7,663,3,E2
12886,2020,7,3162,3,E2
12887,2020,7,10557,3,E2
12888,2020,7,2707,3,E2
12889,2020,7,4523,3,E2
12890,2020,7,4909,3,E2
12891,2020,7,4084,3,E2
12892,2020,7,8571,3,E2
12893,2020,7,2959,3,E2
12894,2020,7,4504,3,E2
12895,2020,7,3747,3,E2
12896,2020,7,5323,3,E2
12897,2020,7,4453,3,E2
12898,2020,7,4363,3,E2
12899,2020,7,19167,3,E2
12900,2020,7,3533,3,E2
12901,2020,7,1938,3,E2
12902,2020,7,3334,3,E2
12903,2020,7,3995,3,E2
12904,2020,7,3008,3,E2
12905,2020,7,10360,3,E2
12906,2020,7,15805,3,E2
12907,2020,7,4134,3,E2
12908,2020,7,1160,3,E2
12909,2020,7,1225,3,E2
12910,2020,7,6329,3,E2
12911,2020,7,13465,3,E2
12912,2020,7,920,3,E2
12913,2020,7,1525,3,E2
12914,2020,7,2560,3,E2
12915,2020,7,177,3,E2
12916,2020,7,4444,3,E2
12917,2020,7,10110,3,E2
12918,2020,7,18833,3,E2
12919,2020,7,3516,3,E2
12920,2020,7,2855,3,E2
12921,2020,7,6391,3,E2
12922,2020,7,12926,3,E2
12923,2020,7,3644,3,E2
12924,2020,7,3475,3,E2
12925,2020,7,4154,3,E2
12926,2020,7,9063,3,E2
12927,2020,7,5011,3,E2
12928,2020,7,5201,3,E2
12929,2020,7,15,3,E2
12930,2020,7,3106,3,E2
12931,2020,7,4460,3,E2
12932,2020,7,2411,3,E2
12933,2020,7,1351,3,E2
12934,2020,7,3611,3,E2
12935,2020,7,5848,3,E2
12936,2020,7,120,3,E2
12937,2020,7,5244,3,E2
12938,2020,7,2517,3,E2
12939,2020,7,3398,3,E2
12940,2020,7,2279,3,E2
12941,2020,7,3575,3,E2
12942,2020,7,3787,3,E2
12943,2020,7,3071,3,E2
12944,2020,7,4218,3,E2
12945,2020,7,4685,3,E2
12946,2020,7,2976,3,E2
12947,2020,7,3775,3,E2
12948,2020,7,1788,3,E2
12949,2020,7,4802,3,E2
12950,2020,7,1276,3,E2
12951,2020,7,931,3,E2
12952,2020,7,1042,3,E2
12953,2020,7,5484,3,E2
12954,2020,7,3402,3,E2
12955,2020,7,2363,3,E2
12956,2020,7,9600,3,E2
12957,2020,7,2259,3,E2
12958,2020,7,119,3,E2
12959,2020,7,5585,3,E2
12960,2020,7,2283,3,E2
12961,2020,7,1862,3,E2
12962,2020,7,14238,3,E2
12963,2020,7,2354,3,E2
12964,2020,7,5240,3,E2
12965,2020,7,652,3,E2
12966,2020,7,3911,3,E2
12967,2020,7,1628,3,E2
12968,2020,7,5978,3,E2
12969,2020,7,3028,2,E2
12970,2020,7,4566,2,E2
12971,2020,7,7453,2,E2
12972,2020,7,1983,2,E2
12973,2020,7,7934,2,E2
12974,2020,7,14228,2,E2
12975,2020,7,206,2,E2
12976,2020,7,19310,2,E2
12977,2020,7,1330,2,E2
12978,2020,7,8010,2,E2
12979,2020,7,1300,2,E2
12980,2020,7,2324,2,E2
12981,2020,7,3326,2,E2
12982,2020,7,4174,2,E2
12983,2020,7,4274,2,E2
12984,2020,7,59,2,E2
12985,2020,7,1996,2,E2
12986,2020,7,37,2,E2
12987,2020,7,993,2,E2
12988,2020,7,4354,2,E2
12989,2020,7,439,2,E2
12990,2020,7,8507,2,E2
12991,2020,7,3322,2,E2
12992,2020,7,2689,2,E2
12993,2020,7,5030,2,E2
12994,2020,7,3216,2,E2
12995,2020,7,10305,2,E2
12996,2020,7,1122,2,E2
12997,2020,7,13611,2,E2
12998,2020,7,1686,2,E2
12999,2020,7,1278,2,E2
13000,2020,7,17706,2,E2
13001,2020,7,2631,2,E2
13002,2020,7,19389,2,E2
13003,2020,7,8364,2,E2
13004,2020,7,4853,2,E2
13005,2020,7,813,2,E2
13006,2020,7,1789,2,E2
13007,2020,7,6473,2,E2
13008,2020,7,2889,2,E2
13009,2020,7,4163,2,E2
13010,2020,7,5297,2,E2
13011,2020,7,4287,2,E2
13012,2020,7,3553,2,E2
13013,2020,7,3086,2,E2
13014,2020,7,4869,2,E2
13015,2020,7,953,2,E2
13016,2020,7,261,2,E2
13017,2020,7,5350,2,E2
13018,2020,7,4437,2,E2
13019,2020,7,19691,2,E2
13020,2020,7,2841,2,E2
13021,2020,7,8617,2,E2
13022,2020,7,3778,2,E2
13023,2020,7,998,2,E2
13024,2020,7,19332,2,E2
13025,2020,7,4535,2,E2
13026,2020,7,879,2,E2
13027,2020,7,19694,2,E2
13028,2020,7,638,2,E2
13029,2020,7,18913,2,E2
13030,2020,7,2936,2,E2
13031,2020,7,640,2,E2
13032,2020,7,18664,2,E2
13033,2020,7,2380,2,E2
13034,2020,7,668,2,E2
13035,2020,7,290,2,E2
13036,2020,7,251,2,E2
13037,2020,7,1759,2,E2
13038,2020,7,1641,2,E2
13039,2020,7,6373,2,E2
13040,2020,7,1132,2,E2
13041,2020,7,2286,2,E2
13042,2020,7,2933,2,E2
13043,2020,7,8779,2,E2
13044,2020,7,2524,2,E2
13045,2020,7,5074,2,E2
13046,2020,7,13163,2,E2
13047,2020,7,2564,2,E2
13048,2020,7,19166,2,E2
13049,2020,7,13539,2,E2
13050,2020,7,3148,2,E2
13051,2020,7,8343,2,E2
13052,2020,7,4017,2,E2
13053,2020,7,2108,2,E2
13054,2020,7,907,2,E2
13055,2020,7,6907,2,E2
13056,2020,7,42,2,E2
13057,2020,7,6903,2,E2
13058,2020,7,2656,2,E2
13059,2020,7,3462,2,E2
13060,2020,7,7875,2,E2
13061,2020,7,2732,2,E2
13062,2020,7,18975,2,E2
13063,2020,7,2006,2,E2
13064,2020,7,2100,2,E2
13065,2020,7,19426,2,E2
13066,2020,7,183,2,E2
13067,2020,7,1346,2,E2
13068,2020,7,1451,2,E2
13069,2020,7,4407,2,E2
13070,2020,7,3401,2,E2
13071,2020,7,1250,2,E2
13072,2020,7,133,2,E2
13073,2020,7,6414,2,E2
13074,2020,7,3507,2,E2
13075,2020,7,2822,2,E2
13076,2020,7,4359,2,E2
13077,2020,7,3823,2,E2
13078,2020,7,625,2,E2
13079,2020,7,1517,2,E2
13080,2020,7,18925,2,E2
13081,2020,7,1182,2,E2
13082,2020,7,143,2,E2
13083,2020,7,3532,2,E2
13084,2020,7,1392,2,E2
13085,2020,7,4102,2,E2
13086,2020,7,1125,2,E2
13087,2020,7,4109,2,E2
13088,2020,7,2097,2,E2
13089,2020,7,692,2,E2
13090,2020,7,2049,2,E2
13091,2020,7,1154,2,E2
13092,2020,7,175,2,E2
13093,2020,7,577,2,E2
13094,2020,7,2878,2,E2
13095,2020,7,3923,2,E2
13096,2020,7,18980,2,E2
13097,2020,7,2516,2,E2
13098,2020,7,6218,1,E1
13099,2020,7,2329,1,E1
13100,2020,7,2728,1,E1
13101,2020,7,4960,1,E1
13102,2020,7,19151,1,E1
13103,2020,7,19784,1,E1
13104,2020,7,3123,1,E1
13105,2020,7,636,1,E1
13106,2020,7,3697,1,E1
13107,2020,7,1633,1,E1
13108,2020,7,6880,1,E1
13109,2020,7,1664,1,E1
13110,2020,7,14767,1,E1
13111,2020,7,18119,1,E1
13112,2020,7,3254,1,E1
13113,2020,7,4721,1,E1
13114,2020,7,4199,1,E1
13115,2020,7,19425,1,E1
13116,2020,7,19405,1,E1
13117,2020,7,8453,1,E1
13118,2020,7,1997,1,E1
13119,2020,7,874,1,E1
13120,2020,7,2158,1,E1
13121,2020,7,8622,1,E1
13122,2020,7,4292,1,E1
13123,2020,7,13641,1,E1
13124,2020,7,705,1,E1
13125,2020,7,18214,1,E1
13126,2020,7,2197,1,E1
13127,2020,7,13217,1,E1
13128,2020,7,6908,1,E1
13129,2020,7,4714,1,E1
13130,2020,7,2809,1,E1
13131,2020,7,13111,1,E1
13132,2020,7,4376,1,E1
13133,2020,7,4326,1,E1
13134,2020,7,3463,1,E1
13135,2020,7,3077,1,E1
13136,2020,7,6689,1,E1
13137,2020,7,19432,1,E1
13138,2020,7,1764,1,E1
13139,2020,7,7871,1,E1
13140,2020,7,4435,1,E1
13141,2020,7,43,1,E1
13142,2020,7,14754,1,E1
13143,2020,7,3714,1,E1
13144,2020,7,562,1,E1
13145,2020,7,3257,1,E1
13146,2020,7,2609,1,E1
13147,2020,7,3323,1,E1
13148,2020,7,1340,1,E1
13149,2020,7,3685,1,E1
13150,2020,7,1846,1,E1
13151,2020,7,2228,1,E1
13152,2020,7,19705,1,E1
13153,2020,7,3913,1,E1
13154,2020,7,15847,1,E1
13155,2020,7,560,1,E1
13156,2020,7,2275,1,E1
13157,2020,7,4046,1,E1
13158,2020,7,2316,1,E1
13159,2020,7,662,1,E1
13160,2020,7,4866,1,E1
13161,2020,7,3160,1,E1
13162,2020,7,1211,1,E1
13163,2020,7,16199,1,E1
13164,2020,7,5291,1,E1
13165,2020,7,604,1,E1
13166,2020,7,6886,1,E1
13167,2020,7,19311,1,E1
13168,2020,7,4382,1,E1
13169,2020,7,19170,1,E1
13170,2020,7,2112,1,E1
13171,2020,7,19550,1,E1
13172,2020,7,5668,1,E1
13173,2020,7,7208,1,E1
13174,2020,7,740,1,E1
13175,2020,7,6468,1,E1
13176,2020,7,3976,1,E1
13177,2020,7,1149,1,E1
13178,2020,7,4962,1,E1
13179,2020,7,19735,1,E1
13180,2020,7,3107,1,E1
13181,2020,7,3898,1,E1
13182,2020,7,10426,1,E1
13183,2020,7,762,1,E1
13184,2020,7,627,1,E1
13185,2020,7,6985,1,E1
13186,2020,7,8231,1,E1
13187,2020,7,1733,1,E1
13188,2020,7,14566,1,E1
13189,2020,7,6923,1,E1
13190,2020,7,15855,1,E1
13191,2020,7,6130,1,E1
13192,2020,7,1838,1,E1
13193,2020,7,6124,1,E1
13194,2020,7,2388,1,E1
13195,2020,7,3505,1,E1
13196,2020,7,7885,1,E1
13197,2020,7,722,1,E1
13198,2020,7,915,1,E1
13199,2020,7,545,1,E1
13200,2020,7,3998,1,E1
13201,2020,7,3399,1,E1
13202,2020,7,7386,1,E1
13203,2020,7,5850,1,E1
13204,2020,7,19202,1,E1
13205,2020,7,8017,1,E1
13206,2020,7,12096,1,E1
13207,2020,7,1408,1,E1
13208,2020,7,655,1,E1
13209,2020,7,11197,1,E1
13210,2020,7,7385,1,E1
13211,2020,7,70,1,E1
13212,2020,7,18995,1,E1
13213,2020,7,8539,1,E1
13214,2020,7,887,1,E1
13215,2020,7,3739,1,E1
13216,2020,7,19615,1,E1
13217,2020,7,5108,1,E1
13218,2020,7,2669,1,E1
13219,2020,7,2252,1,E1
13220,2020,7,2730,1,E1
13221,2020,7,8035,1,E1
13222,2020,7,6437,1,E1
13223,2020,7,8199,1,E1
13224,2020,7,12811,1,E1
13225,2020,7,13635,1,E1
13226,2020,7,8645,1,E1
13227,2020,7,1344,1,E1
13228,2020,7,2801,1,E1
13229,2020,7,18879,1,E1
13230,2020,7,4467,1,E1
13231,2020,7,18846,1,E1
13232,2020,7,3709,1,E1
13233,2020,7,5740,1,E1
13234,2020,7,6589,1,E1
13235,2020,7,4516,1,E1
13236,2020,7,1617,1,E1
13237,2020,7,3627,1,E1
13238,2020,7,4256,1,E1
13239,2020,7,102,1,E1
13240,2020,7,5065,1,E1
13241,2020,7,1010,1,E1
13242,2020,7,2306,1,E1
13243,2020,7,9419,1,E1
13244,2020,7,19193,1,E1
13245,2020,7,6072,1,E1
13246,2020,7,105,1,E1
13247,2020,7,60,1,E1
13248,2020,7,4230,1,E1
13249,2020,7,5568,1,E1
13250,2020,7,18760,1,E1
13251,2020,7,2983,1,E1
13252,2020,7,3021,1,E1
13253,2020,7,2224,1,E1
13254,2020,7,14124,1,E1
13255,2020,7,5049,1,E1
13256,2020,7,18643,1,E1
13257,2020,7,1446,1,E1
13258,2020,7,4319,1,E1
13259,2020,7,6288,1,E1
13260,2020,7,10212,1,E1
13261,2020,7,12181,1,E1
13262,2020,7,12903,1,E1
13263,2020,7,1032,1,E1
13264,2020,7,6062,1,E1
13265,2020,7,2993,1,E1
13266,2020,7,1727,1,E1
13267,2020,7,997,1,E1
13268,2020,7,4041,1,E1
13269,2020,7,3741,1,E1
13270,2020,7,1206,1,E1
13271,2020,7,2152,1,E1
13272,2020,7,3757,1,E1
13273,2020,7,2552,1,E1
13274,2020,7,1586,1,E1
13275,2020,7,106,1,E1
13276,2020,7,3900,1,E1
13277,2020,7,2658,1,E1
13278,2020,7,1479,1,E1
13279,2020,7,6921,1,E1
13280,2020,7,3377,1,E1
13281,2020,7,18824,1,E1
13282,2020,7,1138,1,E1
13283,2020,7,19393,1,E1
13284,2020,7,17392,1,E1
13285,2020,7,8644,1,E1
13286,2020,7,6007,1,E1
13287,2020,7,281,1,E1
13288,2020,7,4421,1,E1
13289,2020,7,17575,1,E1
13290,2020,7,12382,1,E1
13291,2020,7,2014,1,E1
13292,2020,7,5190,1,E1
13293,2020,7,1274,1,E1
13294,2020,7,4863,1,E1
13295,2020,7,8365,1,E1
13296,2020,7,5163,1,E1
13297,2020,7,1660,1,E1
13298,2020,7,3368,1,E1
13299,2020,7,13295,1,E1
13300,2020,7,4014,1,E1
13301,2020,7,9122,1,E1
13302,2020,7,3878,1,E1
13303,2020,7,4508,1,E1
13304,2020,7,1115,1,E1
13305,2020,7,4177,1,E1
13306,2020,7,1873,1,E1
13307,2020,7,2684,1,E1
13308,2020,7,4316,1,E1
13309,2020,7,767,1,E1
13310,2020,7,7844,1,E1
13311,2020,7,5744,1,E1
13312,2020,7,7996,1,E1
13313,2020,7,561,1,E1
13314,2020,7,19902,1,E1
13315,2020,7,646,1,E1
13316,2020,7,3441,1,E1
13317,2020,7,4117,1,E1
13318,2020,7,5861,1,E1
13319,2020,7,7074,1,E1
13320,2020,7,5042,1,E1
13321,2020,7,1473,1,E1
13322,2020,7,4176,1,E1
13323,2020,7,2680,1,E1
13324,2020,7,3832,1,E1
13325,2020,7,5428,1,E1
13326,2020,7,6914,1,E1
13327,2020,7,13073,1,E1
13328,2020,7,1813,1,E1
13329,2020,7,19198,1,E1
13330,2020,7,5557,1,E1
13331,2020,7,1181,1,E1
13332,2020,7,8200,1,E1
13333,2020,7,506,1,E1
13334,2020,7,4606,1,E1
13335,2020,7,2789,1,E1
13336,2020,7,4424,1,E1
13337,2020,7,2702,1,E1
13338,2020,7,6987,1,E1
13339,2020,7,3938,1,E1
13340,2020,7,162,1,E1
13341,2020,7,393,1,E1
13342,2020,6,3673,52,E10
13343,2020,6,1470,36,E10
13344,2020,6,178,34,E10
13345,2020,6,838,26,E10
13346,2020,6,3985,26,E10
13347,2020,6,1731,19,E10
13348,2020,6,717,18,E10
13349,2020,6,7980,17,E10
13350,2020,6,854,16,E10
13351,2020,6,1930,15,E10
13352,2020,6,1099,15,E10
13353,2020,6,759,15,E10
13354,2020,6,7868,15,E10
13355,2020,6,4343,15,E10
13356,2020,6,170,14,E10
13357,2020,6,1668,14,E10
13358,2020,6,816,13,E10
13359,2020,6,4409,13,E10
13360,2020,6,83,13,E10
13361,2020,6,13,12,E10
13362,2020,6,3056,12,E10
13363,2020,6,1145,12,E10
13364,2020,6,3786,11,E10
13365,2020,6,2425,11,E10
13366,2020,6,115,11,E10
13367,2020,6,4950,11,E10
13368,2020,6,3501,11,E10
13369,2020,6,986,11,E10
13370,2020,6,3416,10,E10
13371,2020,6,2585,10,E10
13372,2020,6,3324,10,E10
13373,2020,6,2935,10,E10
13374,2020,6,3596,10,E10
13375,2020,6,4194,10,E10
13376,2020,6,1901,10,E10
13377,2020,6,5066,9,E5
13378,2020,6,1735,9,E5
13379,2020,6,1346,9,E5
13380,2020,6,1263,9,E5
13381,2020,6,4290,9,E5
13382,2020,6,2242,9,E5
13383,2020,6,2090,9,E5
13384,2020,6,2570,9,E5
13385,2020,6,1497,9,E5
13386,2020,6,5350,9,E5
13387,2020,6,663,8,E5
13388,2020,6,939,8,E5
13389,2020,6,3713,8,E5
13390,2020,6,3836,8,E5
13391,2020,6,567,8,E5
13392,2020,6,1501,8,E5
13393,2020,6,1172,8,E5
